participant_id_dataset,semester_id,date,year,academic_year,semester,days_since_semester_start,first_day_of_the_semester,dataset_of_origin,neuroticism_score,conscientiousness_score,openness_score,extraversion_score,agreeableness_score,grit_score,conscience_score,meta_cog,mindset_score,SC0,SC1,SC2,SC3,SC4,SC10,SC11,SC12,SC13,dataset,raven_version,raven_hit_rate,raven_total_duration,ucmrt_version,ucmrt_hit_rate,ucmrt_total_duration
1052,NA,2020-08-26,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,4,137,NA,NA,NA
1093,NA,2020-08-26,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,14,484,NA,NA,NA
1089,NA,2020-08-26,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,8,281,NA,NA,NA
1119,NA,2020-08-26,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,7,399,NA,NA,NA
1063,NA,2020-08-27,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,10,496,NA,NA,NA
1057,NA,2020-08-27,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,13,294,NA,NA,NA
1076,NA,2020-08-27,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,5,319,NA,NA,NA
1096,NA,2020-08-27,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,10,447,NA,NA,NA
1064,NA,2020-08-27,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,13,461,NA,NA,NA
1095,NA,2020-08-27,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,14,533,NA,NA,NA
1120,NA,2020-08-27,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,6,413,NA,NA,NA
1085,NA,2020-08-27,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,11,450,NA,NA,NA
1104,NA,2020-08-27,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,7,329,NA,NA,NA
1122,NA,2020-08-27,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,1,217,NA,NA,NA
1094,NA,2020-08-28,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,4,262,NA,NA,NA
1103,NA,2020-08-28,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,6,286,NA,NA,NA
1097,NA,2020-08-28,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,9,312,NA,NA,NA
1117,NA,2020-08-28,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,7,576,NA,NA,NA
1070,NA,2020-08-28,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,8,284,NA,NA,NA
1068,NA,2020-08-28,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,11,336,NA,NA,NA
1074,NA,2020-08-31,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,6,274,NA,NA,NA
1094,NA,2020-09-01,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,6,255,NA,NA,NA
1096,NA,2020-09-01,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,10,381,NA,NA,NA
1124,NA,2020-09-01,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,9,456,NA,NA,NA
1121,NA,2020-09-01,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,10,494,NA,NA,NA
1087,NA,2020-09-01,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,8,460,NA,NA,NA
1093,Fall-2020,2020-09-02,2020,2020-2021,Fall,0,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,13,449,NA,NA,NA
1123,Fall-2020,2020-09-02,2020,2020-2021,Fall,0,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,8,421,NA,NA,NA
1057,Fall-2020,2020-09-02,2020,2020-2021,Fall,0,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,10,331,NA,NA,NA
1086,Fall-2020,2020-09-02,2020,2020-2021,Fall,0,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,5,225,NA,NA,NA
1072,Fall-2020,2020-09-02,2020,2020-2021,Fall,0,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,11,331,NA,NA,NA
1073,Fall-2020,2020-09-03,2020,2020-2021,Fall,1,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,7,538,NA,NA,NA
1052,Fall-2020,2020-09-03,2020,2020-2021,Fall,1,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,5,278,NA,NA,NA
1109,Fall-2020,2020-09-03,2020,2020-2021,Fall,1,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,5,364,NA,NA,NA
1095,Fall-2020,2020-09-03,2020,2020-2021,Fall,1,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,14,232,NA,NA,NA
1102,Fall-2020,2020-09-03,2020,2020-2021,Fall,1,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,D,4,156,NA,NA,NA
1114,Fall-2020,2020-09-03,2020,2020-2021,Fall,1,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,D,4,107,NA,NA,NA
1097,Fall-2020,2020-09-04,2020,2020-2021,Fall,2,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,10,300,NA,NA,NA
1103,Fall-2020,2020-09-04,2020,2020-2021,Fall,2,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,4,181,NA,NA,NA
1102,Fall-2020,2020-09-04,2020,2020-2021,Fall,2,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,10,338,NA,NA,NA
1085,Fall-2020,2020-09-04,2020,2020-2021,Fall,2,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,11,555,NA,NA,NA
1104,Fall-2020,2020-09-08,2020,2020-2021,Fall,6,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,7,232,NA,NA,NA
1125,Fall-2020,2020-09-08,2020,2020-2021,Fall,6,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,3,331,NA,NA,NA
1109,Fall-2020,2020-09-09,2020,2020-2021,Fall,7,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,7,224,NA,NA,NA
1080,Fall-2020,2020-09-09,2020,2020-2021,Fall,7,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,D,0,91,NA,NA,NA
1119,Fall-2020,2020-09-09,2020,2020-2021,Fall,7,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,C,4,201,NA,NA,NA
1102,Fall-2020,2020-09-09,2020,2020-2021,Fall,7,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,8,301,NA,NA,NA
1107,Fall-2020,2020-09-10,2020,2020-2021,Fall,8,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,10,549,NA,NA,NA
1086,Fall-2020,2020-09-10,2020,2020-2021,Fall,8,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,6,204,NA,NA,NA
1099,Fall-2020,2020-09-10,2020,2020-2021,Fall,8,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,5,469,NA,NA,NA
1113,Fall-2020,2020-09-10,2020,2020-2021,Fall,8,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,C,4,241,NA,NA,NA
1111,Fall-2020,2020-09-10,2020,2020-2021,Fall,8,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,8,409,NA,NA,NA
1100,Fall-2020,2020-09-10,2020,2020-2021,Fall,8,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,7,492,NA,NA,NA
1090,Fall-2020,2020-09-11,2020,2020-2021,Fall,9,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,10,536,NA,NA,NA
1084,Fall-2020,2020-09-11,2020,2020-2021,Fall,9,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,3,219,NA,NA,NA
1118,Fall-2020,2020-09-11,2020,2020-2021,Fall,9,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,D,6,333,NA,NA,NA
1107,Fall-2020,2020-09-15,2020,2020-2021,Fall,13,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,11,432,NA,NA,NA
1084,Fall-2020,2020-09-16,2020,2020-2021,Fall,14,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,6,224,NA,NA,NA
1082,Fall-2020,2020-09-17,2020,2020-2021,Fall,15,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,8,305,NA,NA,NA
1117,Fall-2020,2020-09-17,2020,2020-2021,Fall,15,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,C,8,188,NA,NA,NA
1115,Fall-2020,2020-09-17,2020,2020-2021,Fall,15,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,10,322,NA,NA,NA
1111,Fall-2020,2020-09-17,2020,2020-2021,Fall,15,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,9,279,NA,NA,NA
1124,Fall-2020,2020-09-17,2020,2020-2021,Fall,15,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,D,6,234,NA,NA,NA
1120,Fall-2020,2020-09-17,2020,2020-2021,Fall,15,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,D,4,176,NA,NA,NA
1110,Fall-2020,2020-09-18,2020,2020-2021,Fall,16,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,7,239,NA,NA,NA
1090,Fall-2020,2020-09-18,2020,2020-2021,Fall,16,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,8,380,NA,NA,NA
1100,Fall-2020,2020-09-18,2020,2020-2021,Fall,16,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,10,354,NA,NA,NA
1110,Fall-2020,2020-09-22,2020,2020-2021,Fall,20,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,9,207,NA,NA,NA
1099,Fall-2020,2020-09-23,2020,2020-2021,Fall,21,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,11,437,NA,NA,NA
1121,Fall-2020,2020-09-24,2020,2020-2021,Fall,22,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,C,7,189,NA,NA,NA
1115,Fall-2020,2020-09-24,2020,2020-2021,Fall,22,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,9,247,NA,NA,NA
1125,Fall-2020,2020-09-24,2020,2020-2021,Fall,22,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,C,4,208,NA,NA,NA
1082,Fall-2020,2020-09-25,2020,2020-2021,Fall,23,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,5,198,NA,NA,NA
1118,Fall-2020,2020-09-30,2020,2020-2021,Fall,28,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,10,365,NA,NA,NA
1208,Fall-2020,2020-10-01,2020,2020-2021,Fall,29,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,3,209,NA,NA,NA
1205,Fall-2020,2020-10-02,2020,2020-2021,Fall,30,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,11,442,NA,NA,NA
1201,Fall-2020,2020-10-02,2020,2020-2021,Fall,30,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,6,253,NA,NA,NA
1207,Fall-2020,2020-10-05,2020,2020-2021,Fall,33,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,8,299,NA,NA,NA
1204,Fall-2020,2020-10-06,2020,2020-2021,Fall,34,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,4,303,NA,NA,NA
1202,Fall-2020,2020-10-06,2020,2020-2021,Fall,34,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,6,279,NA,NA,NA
1210,Fall-2020,2020-10-07,2020,2020-2021,Fall,35,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,3,158,NA,NA,NA
1124,Fall-2020,2020-10-07,2020,2020-2021,Fall,35,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,7,340,NA,NA,NA
1118,Fall-2020,2020-10-07,2020,2020-2021,Fall,35,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,8,363,NA,NA,NA
1203,Fall-2020,2020-10-08,2020,2020-2021,Fall,36,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,10,573,NA,NA,NA
1119,Fall-2020,2020-10-09,2020,2020-2021,Fall,37,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,8,445,NA,NA,NA
1228,Fall-2020,2020-10-13,2020,2020-2021,Fall,41,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,9,560,NA,NA,NA
1230,Fall-2020,2020-10-13,2020,2020-2021,Fall,41,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,6,235,NA,NA,NA
1231,Fall-2020,2020-10-13,2020,2020-2021,Fall,41,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,11,433,NA,NA,NA
1227,Fall-2020,2020-10-13,2020,2020-2021,Fall,41,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,6,350,NA,NA,NA
1229,Fall-2020,2020-10-13,2020,2020-2021,Fall,41,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,11,540,NA,NA,NA
1216,Fall-2020,2020-10-14,2020,2020-2021,Fall,42,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,5,361,NA,NA,NA
1119,Fall-2020,2020-10-14,2020,2020-2021,Fall,42,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,6,393,NA,NA,NA
1220,Fall-2020,2020-10-14,2020,2020-2021,Fall,42,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,11,672,NA,NA,NA
1232,Fall-2020,2020-10-14,2020,2020-2021,Fall,42,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,7,410,NA,NA,NA
1214,Fall-2020,2020-10-14,2020,2020-2021,Fall,42,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,13,362,NA,NA,NA
1206,Fall-2020,2020-10-15,2020,2020-2021,Fall,43,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,8,316,NA,NA,NA
1124,Fall-2020,2020-10-15,2020,2020-2021,Fall,43,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,8,402,NA,NA,NA
1226,Fall-2020,2020-10-15,2020,2020-2021,Fall,43,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,10,467,NA,NA,NA
1125,Fall-2020,2020-10-15,2020,2020-2021,Fall,43,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,10,357,NA,NA,NA
1222,Fall-2020,2020-10-15,2020,2020-2021,Fall,43,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,12,302,NA,NA,NA
1238,Fall-2020,2020-10-15,2020,2020-2021,Fall,43,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,3,88,NA,NA,NA
1209,Fall-2020,2020-10-15,2020,2020-2021,Fall,43,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,6,309,NA,NA,NA
1224,Fall-2020,2020-10-16,2020,2020-2021,Fall,44,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,4,361,NA,NA,NA
1223,Fall-2020,2020-10-16,2020,2020-2021,Fall,44,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,2,240,NA,NA,NA
1225,Fall-2020,2020-10-16,2020,2020-2021,Fall,44,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,6,290,NA,NA,NA
1239,Fall-2020,2020-10-16,2020,2020-2021,Fall,44,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,6,463,NA,NA,NA
1212,Fall-2020,2020-10-16,2020,2020-2021,Fall,44,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,6,401,NA,NA,NA
1215,Fall-2020,2020-10-16,2020,2020-2021,Fall,44,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,10,690,NA,NA,NA
1121,Fall-2020,2020-10-16,2020,2020-2021,Fall,44,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,14,387,NA,NA,NA
1236,Fall-2020,2020-10-16,2020,2020-2021,Fall,44,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,6,574,NA,NA,NA
1120,Fall-2020,2020-10-16,2020,2020-2021,Fall,44,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,2,269,NA,NA,NA
1208,Fall-2020,2020-10-19,2020,2020-2021,Fall,47,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,D,5,248,NA,NA,NA
1245,Fall-2020,2020-10-20,2020,2020-2021,Fall,48,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,6,567,NA,NA,NA
1244,Fall-2020,2020-10-20,2020,2020-2021,Fall,48,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,4,389,NA,NA,NA
1218,Fall-2020,2020-10-20,2020,2020-2021,Fall,48,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,7,433,NA,NA,NA
1125,Fall-2020,2020-10-20,2020,2020-2021,Fall,48,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,6,253,NA,NA,NA
1251,Fall-2020,2020-10-20,2020,2020-2021,Fall,48,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,5,389,NA,NA,NA
1247,Fall-2020,2020-10-20,2020,2020-2021,Fall,48,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,2,547,NA,NA,NA
1240,Fall-2020,2020-10-20,2020,2020-2021,Fall,48,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,4,544,NA,NA,NA
1246,Fall-2020,2020-10-21,2020,2020-2021,Fall,49,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,6,216,NA,NA,NA
1249,Fall-2020,2020-10-21,2020,2020-2021,Fall,49,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,9,623,NA,NA,NA
1233,Fall-2020,2020-10-21,2020,2020-2021,Fall,49,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,A,11,399,NA,NA,NA
1257,Fall-2020,2020-10-21,2020,2020-2021,Fall,49,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raven,B,4,341,NA,NA,NA
