participant_id,participant_id_dataset,semester_id,date,year,academic_year,semester,days_since_semester_start,first_day_of_the_semester,dataset_of_origin,source,grit_overall,matrices_hit_rate,ucmrt_hit_rate,sandia_matrices_hit_rate,neuroticism_score,extraversion_score,conscientiousness_score,openness_score,agreeableness_score,adhd_clinical,adhd_total,growth_mindset_score,grit_1,grit_2,grit_3,grit_4,grit_5,grit_6,grit_7,grit_8,adhd_1,adhd_2,adhd_3,adhd_4,adhd_5,adhd_6,neo_pi_1,neo_pi_2,neo_pi_3,neo_pi_4,neo_pi_5,neo_pi_6,neo_pi_7,neo_pi_8,neo_pi_9,neo_pi_10,neo_pi_11,neo_pi_12,neo_pi_13,neo_pi_14,neo_pi_15,neo_pi_16,neo_pi_17,neo_pi_18,neo_pi_19,neo_pi_20,neo_pi_21,neo_pi_22,neo_pi_23,neo_pi_24,neo_pi_25,neo_pi_26,neo_pi_27,neo_pi_28,neo_pi_29,neo_pi_30,neo_pi_31,neo_pi_32,neo_pi_33,neo_pi_34,neo_pi_35,neo_pi_36,neo_pi_37,neo_pi_38,neo_pi_39,neo_pi_40,neo_pi_41,neo_pi_42,neo_pi_43,neo_pi_44,neo_pi_45,neo_pi_46,neo_pi_47,neo_pi_48,neo_pi_49,neo_pi_50,growth_mind_set_1,growth_mind_set_2,growth_mind_set_3,growth_mind_set_4,growth_mind_set_5,growth_mind_set_6,growth_mind_set_7,growth_mind_set_8,catch_question,catch_question_1,catch_question_2,ucmrt_1,ucmrt_2,ucmrt_3,ucmrt_4,ucmrt_5,ucmrt_6,ucmrt_7,ucmrt_8,ucmrt_9,sandia_matrices_1,sandia_matrices_2,sandia_matrices_4,sandia_matrices_5,sandia_matrices_6,sandia_matrices_7,sandia_matrices_8,sandia_matrices_9,sandia_matrices_3,grit_interest,grit_effort,adhd_1_sig,adhd_2_sig,adhd_3_sig,adhd_4_sig,adhd_5_sig,adhd_6_sig,sandia_1_correct,sandia_2_correct,sandia_3_correct,sandia_4_correct,sandia_5_correct,sandia_6_correct,sandia_7_correct,sandia_8_correct,sandia_9_correct,ucmrt_1_correct,ucmrt_2_correct,ucmrt_3_correct,ucmrt_4_correct,ucmrt_5_correct,ucmrt_6_correct,ucmrt_7_correct,ucmrt_8_correct,ucmrt_9_correct
SEP_3_0209,R_3J8Ir6ODeDncgTi,Fall-2019,2019-10-07T19:36:36Z,2019,2019-2020,Fall,34,9/4/2019,2017-2023_Generic_Post_Survey,post-study-survey_2019-2020,2.625,0.444444444,0.555555556,0.333333333,2.9,2.8,2.9,3.3,2.7,1,5,5,3,2,3,3,2,3,2,3,3,4,3,4,3,4,2,4,4,3,2,4,3,4,2,4,3,3,2,4,3,4,3,3,2,4,3,4,2,3,3,2,4,3,2,3,4,2,4,3,3,4,3,3,2,4,4,3,2,4,3,2,3,2,3,4,5,3,5,3,5,3,5,3,4,5,2,7,7,6,2,5,5,1,6,5,8,7,7,8,2,7,3,7,6,2.75,2.5,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
SEP_3_0210,R_SO9NGlWtLE5Qyg9,Fall-2019,2019-10-07T21:29:48Z,2019,2019-2020,Fall,34,9/4/2019,2017-2023_Generic_Post_Survey,post-study-survey_2019-2020,2,0.888888889,1,0.777777778,3.8,3.4,1.9,3,3.3,1,4,6,3,4,2,3,2,2,3,3,2,2,3,4,5,5,4,5,2,2,2,3,3,3,1,2,5,4,2,2,4,2,5,4,4,2,2,3,4,2,4,3,4,2,2,5,4,2,4,4,4,2,2,4,4,4,1,2,2,2,1,2,4,5,2,3,6,2,6,2,6,2,6,2,4,5,2,5,7,6,2,1,8,2,6,5,7,7,5,6,5,7,5,3,5,2.25,1.75,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
SEP_3_0211,R_2qDlhmIaERmIPf6,Fall-2019,2019-10-08T12:17:50Z,2019,2019-2020,Fall,35,9/4/2019,2017-2023_Generic_Post_Survey,post-study-survey_2019-2020,2.375,0.5,0.444444444,0.555555556,2.9,3.4,3.9,3.1,4.3,0,1,6.25,2,4,3,2,2,2,2,2,2,2,3,3,2,2,2,4,4,3,4,2,4,3,4,1,2,3,3,2,4,4,4,5,2,1,4,2,2,5,1,5,1,4,4,1,1,5,3,2,1,5,4,4,1,1,4,2,4,4,1,2,4,5,2,3,7,2,6,2,6,2,7,2,4,5,2,5,7,6,3,8,8,7,1,7,8,7,7,4,5,1,5,3,5,2.25,2.5,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0
SEP_3_0212,R_1DUraJ7TBnFyHR2,Fall-2019,2019-10-08T13:16:58Z,2019,2019-2020,Fall,35,9/4/2019,2017-2023_Generic_Post_Survey,post-study-survey_2019-2020,2.5,0.166666667,0.111111111,0.222222222,3,3,3,3,3,0,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,2,5,5,5,5,7,7,3,8,4,5,5,5,4,2,4,7,3,5,4,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SEP_3_0213,R_OoHWlSKckOyLHdD,Fall-2019,2019-10-09T13:34:43Z,2019,2019-2020,Fall,36,9/4/2019,2017-2023_Generic_Post_Survey,post-study-survey_2019-2020,3.125,0.722222222,0.666666667,0.777777778,2.4,4.1,3.3,3.3,4.5,0,2,4.5,3,3,3,1,3,3,2,1,2,2,1,4,5,3,2,4,5,3,3,2,5,4,4,3,3,3,3,2,3,3,5,4,2,1,2,3,4,2,3,5,2,3,3,4,1,3,5,3,2,4,3,5,2,1,4,2,4,3,1,1,2,5,3,1,5,4,4,3,5,4,4,3,4,5,2,5,2,6,2,1,8,1,6,3,8,7,5,8,2,7,5,6,5,3,3.25,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0
SEP_3_0214,R_1d04KdED1iLj8EY,Fall-2019,2019-10-09T15:29:04Z,2019,2019-2020,Fall,36,9/4/2019,2017-2023_Generic_Post_Survey,post-study-survey_2019-2020,3.375,0.833333333,0.777777778,0.888888889,2,3.1,3.6,3.4,4,0,1,5.25,3,2,4,2,3,4,1,2,2,2,2,3,4,3,3,2,3,4,3,3,4,3,3,4,4,3,2,4,2,3,3,4,1,3,2,4,3,3,3,5,2,4,4,2,1,3,4,4,2,3,1,4,1,2,1,2,4,3,1,3,1,5,3,2,5,3,5,3,6,3,6,3,4,5,2,5,2,5,2,1,8,2,6,5,8,7,5,6,5,7,3,6,5,3.5,3.25,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1
SEP_3_0215,R_32Rc3BJpOzYZwCj,Fall-2019,2019-10-09T17:11:34Z,2019,2019-2020,Fall,36,9/4/2019,2017-2023_Generic_Post_Survey,post-study-survey_2019-2020,2.875,0.555555556,0.666666667,0.444444444,3.6,2.6,4.1,3.9,4.6,0,0,6.25,3,4,3,1,3,3,2,2,2,2,1,3,2,3,4,2,4,4,2,1,3,3,4,2,2,3,4,2,4,5,5,5,2,3,1,2,3,5,5,5,4,4,5,2,1,3,4,2,3,4,2,4,3,1,3,4,4,4,1,5,5,5,1,1,7,1,5,2,6,2,7,2,4,5,2,5,7,6,2,1,4,6,6,6,8,7,3,6,2,8,3,7,5,3,2.75,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0
SEP_3_0216,R_332O3lkQhDgSYoy,Fall-2019,2019-10-10T12:02:11Z,2019,2019-2020,Fall,37,9/4/2019,2017-2023_Generic_Post_Survey,post-study-survey_2019-2020,2.5,1,1,1,2.3,3.2,2.9,3.7,3.6,1,5,5.5,3,2,2,3,3,1,2,2,4,4,4,4,4,2,2,3,2,4,3,2,4,3,3,2,4,4,4,4,2,1,4,4,2,2,3,4,2,4,4,4,2,3,3,4,2,4,4,4,2,4,2,4,1,2,3,2,3,3,2,3,2,4,2,2,5,2,5,2,5,2,5,2,4,5,2,5,7,6,2,1,8,2,6,5,8,7,5,6,5,7,5,6,5,2.25,2.75,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SEP_3_0217,R_p0rixPyAd9FluVj,Fall-2019,2019-10-10T15:43:22Z,2019,2019-2020,Fall,37,9/4/2019,2017-2023_Generic_Post_Survey,post-study-survey_2019-2020,2.625,0.833333333,0.888888889,0.777777778,2.2,4.5,3.3,4.5,3.6,0,3,5.75,1,1,1,1,4,1,2,2,2,2,1,4,4,4,1,4,4,5,5,1,4,3,5,2,4,3,4,1,2,1,4,5,1,1,5,2,1,1,4,5,3,4,5,4,2,2,4,3,2,2,1,5,1,1,4,1,5,5,2,2,2,4,3,2,6,2,3,1,6,2,7,3,4,5,2,5,7,6,2,1,8,2,4,5,8,7,5,6,5,8,3,6,5,1.75,3.5,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1
SEP_3_0218,R_1hzNbU52kJ0UKJP,Fall-2019,2019-10-10T22:59:02Z,2019,2019-2020,Fall,37,9/4/2019,2017-2023_Generic_Post_Survey,post-study-survey_2019-2020,3.25,0.555555556,0.666666667,0.444444444,3.7,2.8,3.5,3,3.5,0,1,5.75,3,2,3,1,2,3,1,1,2,2,2,3,4,3,4,3,2,3,2,3,4,4,1,4,2,3,2,3,3,3,2,3,3,1,4,3,2,5,3,5,4,4,4,2,3,4,3,2,2,4,4,3,4,1,4,3,2,2,1,3,4,5,3,3,6,3,5,2,5,1,5,1,4,5,2,5,2,6,2,1,5,1,6,5,8,7,1,8,8,7,4,1,5,2.75,3.75,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1
SEP_3_0219,R_3oZtxSav1GDyisl,Fall-2019,2019-10-10T23:13:14Z,2019,2019-2020,Fall,37,9/4/2019,2017-2023_Generic_Post_Survey,post-study-survey_2019-2020,3.375,0.333333333,0.444444444,0.222222222,3.5,3,3.8,3,3.5,0,1,6,2,3,4,1,3,4,1,1,2,2,2,3,4,3,4,2,2,3,4,3,4,5,1,4,1,3,1,4,3,3,2,3,3,1,3,4,3,5,3,5,4,4,4,2,2,4,4,3,3,3,3,4,5,1,4,3,2,4,1,3,3,5,3,3,6,2,5,2,6,2,6,1,4,5,2,5,2,3,2,1,5,1,4,5,4,5,1,4,8,7,3,7,5,3.25,3.5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
SEP_3_0220,R_25uPV0Kn7RUu9U8,Fall-2019,2019-10-11T13:03:51Z,2019,2019-2020,Fall,38,9/4/2019,2017-2023_Generic_Post_Survey,post-study-survey_2019-2020,3.125,0.611111111,0.555555556,0.666666667,1.8,4.1,4.5,4,4.3,0,1,5.875,3,4,3,1,4,3,2,1,2,2,4,3,3,3,2,3,4,4,4,2,5,3,5,2,1,3,4,2,2,5,5,5,4,1,4,5,2,4,5,5,1,5,5,4,2,2,4,5,1,5,1,5,1,1,4,1,5,5,1,2,4,5,4,1,6,2,6,2,6,3,6,2,4,5,2,5,2,6,2,5,5,7,6,5,8,7,2,6,2,7,5,7,5,3.25,3,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1
SEP_3_0221,R_VIupVnCPwVjoolr,Fall-2019,2019-10-11T17:19:25Z,2019,2019-2020,Fall,38,9/4/2019,2017-2023_Generic_Post_Survey,post-study-survey_2019-2020,2,0.666666667,0.777777778,0.555555556,2.1,4.6,4,4,4.2,0,2,5.75,2,4,1,1,3,1,4,2,2,1,2,3,5,4,1,2,4,5,5,2,4,4,4,3,2,3,4,1,4,3,4,4,2,1,2,2,2,2,4,4,1,4,5,2,1,2,5,5,2,5,1,5,1,2,3,1,5,4,1,2,3,5,4,2,6,2,4,2,6,2,6,2,4,5,2,5,7,6,2,1,8,1,6,6,8,1,5,6,2,7,3,5,5,1.75,2.25,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0
SEP_3_0222,R_2dYJXWbKdI5EetV,Fall-2019,2019-10-11T17:31:08Z,2019,2019-2020,Fall,38,9/4/2019,2017-2023_Generic_Post_Survey,post-study-survey_2019-2020,3.25,0.888888889,0.888888889,0.888888889,2.5,3.1,3.9,2.7,3.6,1,4,6.125,2,2,2,1,4,3,1,1,3,2,3,4,3,4,2,3,2,3,3,4,5,3,3,2,2,4,3,3,1,2,4,3,4,2,3,2,5,3,2,4,2,3,5,2,1,4,2,4,1,3,1,3,1,1,3,1,4,5,3,2,4,4,1,3,5,2,6,2,6,1,6,1,4,5,2,5,7,6,2,1,8,2,6,6,8,7,5,6,5,8,5,6,5,2.75,3.75,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
SEP_3_0223,R_3QVIHszewBpzxI9,Fall-2019,2019-10-11T17:38:50Z,2019,2019-2020,Fall,38,9/4/2019,2017-2023_Generic_Post_Survey,post-study-survey_2019-2020,2.125,1,1,1,2.6,2.4,2.7,3,3.6,1,5,2.625,2,2,3,4,3,1,2,4,2,4,3,5,5,5,4,4,2,1,2,1,3,5,4,5,4,4,2,3,2,3,5,5,3,4,3,3,3,5,4,5,3,2,4,4,2,5,2,3,3,4,4,4,3,3,2,4,4,4,2,2,3,5,2,4,3,5,3,5,2,5,2,6,4,5,2,5,7,6,2,1,8,2,6,5,8,7,5,6,5,7,5,6,5,2.25,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SEP_3_0224,R_2tr3uhACB0OokXD,Fall-2019,2019-10-12T19:01:09Z,2019,2019-2020,Fall,39,9/4/2019,2017-2023_Generic_Post_Survey,post-study-survey_2019-2020,3.375,0.777777778,0.777777778,0.777777778,3,2.7,4.3,4.3,4.2,0,2,4.5,3,2,4,2,4,3,1,2,2,2,4,2,5,2,4,2,2,5,3,2,5,1,2,2,2,2,3,4,1,4,4,4,1,2,4,3,2,5,5,5,2,4,5,3,1,1,4,3,1,4,1,3,4,1,4,4,3,4,1,4,2,5,3,1,5,2,3,4,3,3,5,3,4,5,2,5,7,6,2,1,4,2,6,3,8,7,6,6,5,7,5,5,5,3.5,3.25,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0
SEP_3_0225,R_1Hhlku6cdqAoxjB,Fall-2019,2019-10-14T17:49:21Z,2019,2019-2020,Fall,41,9/4/2019,2017-2023_Generic_Post_Survey,post-study-survey_2019-2020,2.75,0.722222222,0.777777778,0.666666667,2.3,2.6,4,2.8,3.8,1,5,5,3,3,3,1,2,2,2,2,4,3,4,2,4,4,3,2,4,2,3,3,4,3,4,3,2,4,3,3,2,3,4,4,4,4,4,4,3,4,3,4,2,5,4,2,2,3,2,2,2,4,4,3,2,2,2,4,4,4,2,3,1,5,3,2,5,3,5,3,5,3,5,3,4,5,2,5,7,1,2,1,3,2,6,5,8,7,6,6,1,7,4,6,5,2.5,3,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1
SEP_3_0226,R_1eshnWEmDNXbJPV,Fall-2019,2019-10-14T18:09:10Z,2019,2019-2020,Fall,41,9/4/2019,2017-2023_Generic_Post_Survey,post-study-survey_2019-2020,2.125,0.333333333,0.555555556,0.111111111,3.9,2.2,3.3,3.5,4,0,2,4,2,4,3,3,3,2,3,3,3,4,2,3,2,3,4,3,5,3,2,4,5,3,2,2,4,4,3,5,4,2,3,4,3,3,4,3,3,4,4,5,4,3,4,3,1,1,2,3,3,3,2,2,4,2,3,3,2,4,1,4,5,5,2,2,3,3,3,3,3,3,3,3,4,5,2,5,2,6,2,2,6,2,6,7,8,1,6,8,4,5,7,5,4,2.5,1.75,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0
SEP_3_0227,R_3fpeBpKl1jvspy6,Fall-2019,2019-10-14T19:25:14Z,2019,2019-2020,Fall,41,9/4/2019,2017-2023_Generic_Post_Survey,post-study-survey_2019-2020,3.25,0.5,0.555555556,0.444444444,2,3,4,3.6,4.2,1,4,4,4,2,3,1,2,2,1,1,3,4,2,5,5,2,2,3,4,4,2,1,4,2,4,2,1,1,2,3,2,5,5,5,1,2,3,4,2,4,3,5,1,4,3,3,2,5,3,4,2,4,1,4,1,3,3,2,4,5,1,3,2,5,3,2,3,4,2,4,3,2,5,3,4,5,2,5,2,7,2,2,3,2,6,5,8,7,7,6,2,8,3,5,5,2.75,3.75,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1
SEP_3_0228,R_2bJoerEA3a654YN,Fall-2019,2019-10-14T21:03:13Z,2019,2019-2020,Fall,41,9/4/2019,2017-2023_Generic_Post_Survey,post-study-survey_2019-2020,2.625,0.222222222,0.222222222,0.222222222,2.9,3.5,3.8,4,4,0,2,4.75,1,4,1,1,3,4,2,1,3,3,2,3,2,1,3,3,2,4,4,4,4,3,4,3,2,4,3,4,3,3,4,5,2,2,3,2,2,4,4,5,3,4,4,2,2,1,4,4,1,5,1,4,2,2,3,2,3,4,1,2,4,5,4,3,5,3,3,3,5,3,5,3,4,5,2,5,6,7,8,6,4,1,5,5,8,5,5,4,7,2,7,3,3,2.25,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SEP_3_0229,R_1NgjZSkjJJWLML7,Fall-2019,2019-10-15T16:41:34Z,2019,2019-2020,Fall,42,9/4/2019,2017-2023_Generic_Post_Survey,post-study-survey_2019-2020,3,0.444444444,0.444444444,0.444444444,2.9,3.5,3.8,2.7,4.1,0,1,5.75,3,3,3,1,1,3,1,1,2,1,3,3,3,3,2,4,5,3,4,3,4,3,3,3,1,1,1,1,1,5,4,4,3,2,2,3,3,3,2,4,3,4,4,3,1,4,4,3,2,3,3,4,2,2,3,2,2,4,2,3,5,5,3,3,6,2,5,2,5,2,5,1,4,5,2,5,2,1,8,1,8,7,6,3,8,2,6,6,5,7,6,3,4,2.5,3.5,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0
SEP_3_0230,R_ZwwIBrRDPW66Q5H,Fall-2019,2019-10-15T16:54:06Z,2019,2019-2020,Fall,42,9/4/2019,2017-2023_Generic_Post_Survey,post-study-survey_2019-2020,2.625,0.166666667,0.111111111,0.222222222,3.3,3.5,3.4,2.7,3.5,0,3,5.625,2,3,2,1,2,2,2,1,3,3,3,3,3,3,3,1,3,1,3,3,3,3,3,2,2,2,2,2,4,3,2,2,3,1,3,3,3,3,3,4,3,4,4,2,3,2,4,3,3,3,3,3,2,2,3,2,3,2,1,2,5,5,3,4,5,2,5,2,5,2,5,1,4,5,2,6,4,7,2,3,5,6,8,2,8,5,3,4,7,7,4,3,7,2,3.25,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
SEP_3_0231,R_2uGODpDZHueDOyR,Fall-2019,2019-10-15T17:54:05Z,2019,2019-2020,Fall,42,9/4/2019,2017-2023_Generic_Post_Survey,post-study-survey_2019-2020,3,1,1,1,2.6,3.3,3.6,3.1,3.5,1,4,4.75,3,3,3,2,4,3,2,2,3,3,3,3,4,2,2,3,3,2,4,3,4,3,2,4,2,2,3,1,2,2,2,4,3,2,3,3,2,4,3,3,1,3,3,2,2,3,3,4,2,4,2,3,3,2,3,2,2,4,1,3,3,4,2,1,4,3,5,4,5,3,5,3,4,5,2,5,7,6,2,1,8,2,6,5,8,7,5,6,5,7,5,6,5,3.25,2.75,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SEP_3_0232,R_Q4z3TCxugYLPMfD,Fall-2019,2019-10-15T19:32:57Z,2019,2019-2020,Fall,42,9/4/2019,2017-2023_Generic_Post_Survey,post-study-survey_2019-2020,3.25,0.111111111,0.222222222,0,3.2,3.5,4,3,4.2,0,2,5.375,3,3,3,1,2,4,1,1,5,2,3,3,3,3,4,4,4,1,4,1,4,1,3,3,1,1,3,2,3,5,4,3,1,1,1,3,3,3,3,4,3,4,5,1,1,3,3,3,3,3,3,3,3,2,3,2,3,4,3,3,4,5,3,3,4,2,5,2,5,2,5,2,4,5,2,7,7,6,8,3,2,7,7,8,6,4,2,4,8,6,3,2,4,3,3.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
SEP_3_0233,R_22Jp4aF4YDy6A3L,Fall-2019,2019-10-15T19:38:14Z,2019,2019-2020,Fall,42,9/4/2019,2017-2023_Generic_Post_Survey,post-study-survey_2019-2020,2.75,0.611111111,0.555555556,0.666666667,2.3,4.4,3,2.5,4.1,1,4,4.875,2,2,2,1,3,2,1,3,3,3,2,4,5,3,1,3,3,1,5,2,4,3,5,3,2,4,3,2,3,1,4,3,5,2,2,3,3,3,4,5,2,3,4,3,2,5,5,1,3,4,5,5,1,2,3,1,5,4,1,1,3,5,5,5,6,3,3,2,2,2,6,3,4,5,2,5,2,6,2,1,3,1,6,4,8,5,5,6,5,7,3,7,5,2.25,3.25,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0
SEP_3_0234,R_3DuQ3dmLjcKwzaa,Fall-2019,2019-10-17T09:25:22Z,2019,2019-2020,Fall,43,9/4/2019,2017-2023_Generic_Post_Survey,post-study-survey_2019-2020,2.75,0.555555556,0.666666667,0.444444444,3.3,4.3,4,2.1,3.8,0,2,6,2,3,3,2,2,3,2,1,1,1,1,4,5,3,4,2,4,1,5,2,5,4,3,2,2,3,3,1,3,5,3,3,5,2,3,2,4,4,2,5,4,5,2,4,2,5,5,2,2,3,5,5,2,2,3,1,3,4,1,2,2,5,5,1,6,2,6,2,6,2,6,2,4,5,2,5,2,6,2,1,8,1,6,7,8,5,6,8,5,7,3,7,5,2.5,3,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0
SEP_3_0235,R_AO3cS1pA0hRJIAN,Fall-2019,2019-10-17T13:39:20Z,2019,2019-2020,Fall,44,9/4/2019,2017-2023_Generic_Post_Survey,post-study-survey_2019-2020,3.375,0.388888889,0.333333333,0.444444444,1.7,3.9,4,4,4,0,3,6.25,3,3,3,1,4,4,2,1,3,2,2,3,5,5,1,3,3,4,4,1,4,1,4,3,2,1,3,2,1,4,3,3,1,1,4,4,1,3,3,3,1,4,5,3,1,2,3,3,1,4,1,4,1,1,5,1,5,5,1,2,2,5,4,3,6,2,6,2,6,2,7,1,4,5,2,5,2,4,4,8,4,1,6,5,8,7,7,4,2,5,5,8,5,3.5,3.25,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
SEP_3_0236,R_12g2gIFO2evfJzr,Fall-2019,2019-10-17T20:40:13Z,2019,2019-2020,Fall,44,9/4/2019,2017-2023_Generic_Post_Survey,post-study-survey_2019-2020,2.875,0.833333333,1,0.666666667,2.4,4.2,4.1,3.7,4.1,0,2,4.75,3,4,1,1,4,2,1,1,2,3,1,3,4,3,2,2,4,4,4,3,5,3,5,3,3,2,4,2,2,2,4,4,3,1,3,2,2,3,4,4,2,4,5,1,2,2,4,2,2,5,1,5,1,2,4,1,5,5,1,2,4,5,4,2,5,3,3,3,5,3,4,2,4,5,2,5,7,6,2,1,8,2,6,5,8,7,6,6,5,1,5,5,5,2.5,3.25,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1
SEP_3_0237,R_OJfex8lQKbszbCV,Fall-2019,2019-10-18T14:07:47Z,2019,2019-2020,Fall,45,9/4/2019,2017-2023_Generic_Post_Survey,post-study-survey_2019-2020,3.25,0.611111111,0.777777778,0.444444444,2.5,4.3,4.1,3.6,4.1,0,1,4.125,4,4,4,1,4,2,1,2,2,1,2,3,5,3,2,1,4,4,5,2,5,3,5,3,2,2,3,3,4,4,4,5,3,2,4,2,3,3,3,4,1,4,4,3,1,4,5,1,1,4,1,5,1,1,5,1,5,4,1,1,3,5,5,3,5,2,2,4,2,3,5,4,4,5,2,5,7,6,2,1,5,1,6,5,8,7,2,4,5,8,3,5,5,3.5,3,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1
SEP_3_0238,R_2y2U8J0QRWLZ8wt,Fall-2019,2019-10-20T00:30:02Z,2019,2019-2020,Fall,46,9/4/2019,2017-2023_Generic_Post_Survey,post-study-survey_2019-2020,2.625,0.333333333,0.555555556,0.111111111,2.9,3.7,4.1,3.9,3.8,0,3,6,2,1,2,2,1,1,1,1,4,2,3,1,5,2,5,2,5,5,5,4,3,5,3,2,3,4,3,4,5,4,3,5,4,1,3,2,5,2,5,4,1,3,5,1,1,1,5,2,2,5,1,4,1,2,5,1,5,5,3,3,1,5,1,1,7,4,6,5,7,1,7,1,4,5,2,5,2,3,2,1,3,2,4,5,8,1,8,1,2,8,2,2,6,1.5,3.75,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1
SEP_3_0239,R_1pEDfJZh63SlOKJ,Fall-2019,2019-10-20T01:41:23Z,2019,2019-2020,Fall,46,9/4/2019,2017-2023_Generic_Post_Survey,post-study-survey_2019-2020,2.25,0.944444444,1,0.888888889,3.1,2.2,1.8,3.5,3.5,1,4,3.25,3,2,1,3,3,2,3,3,3,3,2,5,4,3,4,5,2,4,2,3,2,2,2,4,5,5,3,4,1,2,4,4,2,4,2,4,2,4,4,4,4,2,3,5,2,5,2,2,4,4,2,4,4,3,2,4,2,2,3,4,2,3,1,4,3,4,3,4,3,5,3,5,4,5,2,5,7,6,2,1,8,2,6,5,8,7,5,6,5,7,5,5,5,2.25,2.25,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
SEP_3_0240,R_2E79Vf66E5ltcwb,Fall-2019,2019-10-20T22:07:51Z,2019,2019-2020,Fall,47,9/4/2019,2017-2023_Generic_Post_Survey,post-study-survey_2019-2020,3.375,0.277777778,0.333333333,0.222222222,3.2,2,3.7,4,3.7,0,2,6.75,3,2,3,1,4,3,2,1,3,2,3,2,3,1,4,3,4,4,1,1,4,2,3,4,2,5,2,4,4,5,3,4,2,4,4,4,2,3,5,4,4,3,3,2,1,3,2,2,2,1,3,3,3,2,3,4,3,4,1,4,3,5,1,3,7,1,6,1,7,1,7,2,4,5,2,5,7,2,2,4,4,4,4,4,8,7,4,4,4,4,4,4,6,3.25,3.5,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
SEP_3_0241,R_3Cyk07JY3Jy1wvD,Fall-2019,2019-10-20T23:59:41Z,2019,2019-2020,Fall,47,9/4/2019,2017-2023_Generic_Post_Survey,post-study-survey_2019-2020,2.25,0.833333333,0.777777778,0.888888889,4.6,3.4,2.1,4.5,3.5,1,5,5.5,1,3,1,2,4,2,2,3,4,5,5,4,5,3,5,4,4,5,2,2,1,4,2,1,4,5,5,1,5,1,5,5,1,1,3,2,2,2,3,5,5,2,1,4,1,1,2,1,2,2,1,4,4,4,4,3,2,1,4,4,5,5,2,1,5,2,2,1,6,2,6,2,4,5,2,5,7,5,2,1,8,2,7,5,8,7,5,6,5,7,3,6,5,2,2.5,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
