participant_id,date,participant_id_dataset,grit_1,grit_2,grit_3,grit_4,grit_5,catch_question,grit_6,grit_7,grit_8,adhd_1,adhd_2,adhd_3,adhd_4,adhd_5,adhd_6,neo_pi_1,neo_pi_2,neo_pi_3,neo_pi_4,neo_pi_5,neo_pi_6,neo_pi_7,neo_pi_8,neo_pi_9,neo_pi_10,neo_pi_11,neo_pi_12,neo_pi_13,neo_pi_14,neo_pi_15,neo_pi_16,neo_pi_17,neo_pi_18,catch_question_1,neo_pi_19,neo_pi_20,neo_pi_21,neo_pi_22,neo_pi_23,neo_pi_24,neo_pi_25,neo_pi_26,neo_pi_27,neo_pi_28,neo_pi_29,neo_pi_30,neo_pi_31,neo_pi_32,neo_pi_33,neo_pi_34,neo_pi_35,neo_pi_36,neo_pi_37,catch_question_2,neo_pi_38,neo_pi_39,neo_pi_40,neo_pi_41,neo_pi_42,neo_pi_43,neo_pi_44,neo_pi_45,neo_pi_46,neo_pi_47,neo_pi_48,neo_pi_49,neo_pi_50,growth_mind_set_1,growth_mind_set_2,growth_mind_set_3,growth_mind_set_4,growth_mind_set_5,growth_mind_set_6,growth_mind_set_7,growth_mind_set_8,ucmrt_1,ucmrt_2,ucmrt_3,ucmrt_4,ucmrt_5,ucmrt_6,ucmrt_7,ucmrt_8,ucmrt_9,sandia_matrices_1,sandia_matrices_2,sandia_matrices_4,sandia_matrices_5,sandia_matrices_6,sandia_matrices_7,sandia_matrices_8,sandia_matrices_9,sandia_matrices_3
68793,2020-12-04T20:15:38Z,R_23fN74bbNgfMd74,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,4,2,4,4,2,3,2,4,2,2,9,9,9,9,9,9,9,9,4,2,5,5,5,5,5,5,5,8,6,5,5,5,5,5,5,5
67918,2020-12-05T09:29:46Z,R_2bVneS3WIZeO2St,3,3,3,3,3,4,3,3,3,2,3,3,3,1,2,2,3,4,3,4,3,3,3,4,2,3,2,3,3,3,3,4,4,5,3,3,3,4,3,3,3,3,3,3,4,3,2,3,4,3,3,4,3,4,4,3,3,3,3,4,3,3,3,2,4,2,1,9,9,9,9,9,9,9,9,2,2,6,4,2,3,2,6,4,3,1,1,3,3,1,4,2,3
69323,2020-12-07T00:15:36Z,R_2t6dwD0CuNM3HKa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,4,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,1,5,1,3,3,3,1,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,4,5,3,3,11,9,9,9,9,8,8,8,5,5,6,4,7,5,5,5,5,8,6,5,1,5,6,6,5,5
69747,2020-12-07T11:27:05Z,R_1Ok1KGu3MHJPnBK,4,2,4,1,4,4,3,1,1,3,1,2,4,2,4,1,2,3,1,4,2,4,3,4,2,3,4,4,3,2,3,4,4,5,4,2,3,2,2,3,2,5,1,4,3,4,2,5,4,4,3,4,5,4,4,2,2,4,2,4,4,1,2,3,5,4,3,11,10,10,8,10,8,10,8,5,7,5,2,8,8,1,6,5,8,7,5,6,2,7,3,5,5
69214,2020-12-07T20:40:18Z,R_1rrAGML0S0834l4,3,3,3,2,2,3,3,2,3,2,2,2,4,2,2,2,2,4,4,4,3,3,5,4,4,2,3,4,1,2,2,2,3,3,2,4,3,3,4,3,3,3,2,2,2,3,3,3,4,2,4,3,4,3,3,3,3,3,2,3,4,3,3,2,3,3,3,10,6,10,6,12,6,12,6,4,3,4,7,6,5,8,7,1,5,7,8,4,3,5,6,3,7
69618,2020-12-08T15:35:41Z,R_Wp1VoCTO0HdebWV,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,6,8,8,8,8,8,8,8,8,4,7,8,8,8,8,8,8,8
69249,2020-12-08T19:29:54Z,R_2OHF5JgRuwzrCD2,2,3,2,2,2,3,2,3,3,3,2,3,3,2,3,3,4,2,4,2,4,2,2,2,2,3,2,3,3,4,4,3,2,5,3,3,2,3,2,3,2,2,4,3,3,3,2,3,3,2,3,3,2,2,3,2,2,3,3,3,2,4,3,3,3,2,3,9,8,9,10,9,8,10,9,4,6,2,4,6,2,3,6,4,3,2,1,1,3,5,4,6,3
69455,2020-12-10T02:41:58Z,R_2bVhUWDjJz144DU,3,3,3,3,3,2,3,2,3,2,3,3,2,4,2,2,3,4,2,1,3,3,2,3,2,4,2,3,1,4,3,3,2,3,4,2,2,3,4,3,3,2,3,2,4,2,3,3,2,3,4,2,3,3,2,3,2,4,3,2,4,3,2,3,2,3,4,9,9,9,9,9,10,9,9,2,4,3,3,3,5,6,5,6,3,4,4,3,5,3,1,4,3
68330,2020-12-10T16:56:58Z,R_AiDWAH5NyaOJyCZ,3,3,2,3,3,4,1,3,3,2,3,3,4,5,3,4,4,4,5,4,2,4,4,2,2,4,4,4,3,3,3,4,4,4,2,2,2,2,1,3,4,4,4,3,3,4,2,1,4,2,3,4,1,2,4,4,2,4,2,3,4,1,2,4,4,3,4,11,7,11,7,11,7,11,7,7,5,6,2,1,8,2,6,5,8,1,6,6,2,7,5,6,5
68364,2020-12-10T18:27:11Z,R_1lfAPTB1YwFZRBV,3,3,2,2,2,4,2,3,1,3,3,4,4,3,3,5,5,3,3,4,3,3,4,4,4,4,3,2,2,3,3,4,2,3,2,4,3,2,3,3,4,3,4,3,4,4,2,4,3,3,3,4,3,3,3,4,3,4,3,4,4,3,3,3,3,3,3,11,11,11,11,11,9,9,9,5,5,3,7,3,6,4,5,7,8,4,6,5,7,7,7,3,6
68818,2020-12-10T18:53:56Z,R_r9jGW1yFLi8Ni4V,3,3,4,2,2,2,2,3,3,2,4,3,2,3,4,4,4,4,4,3,2,3,2,2,2,5,5,2,3,4,1,3,4,5,4,4,4,4,4,4,2,4,2,3,2,3,2,3,3,4,3,2,3,4,3,2,4,2,2,3,2,2,3,2,3,3,3,8,10,8,8,9,9,8,10,8,3,6,1,1,8,2,6,4,8,7,3,4,7,8,5,6,5
69972,2020-12-11T17:34:58Z,R_3KZN6xahmiLXfxW,2,3,3,1,1,4,1,2,1,4,4,3,3,2,4,4,4,3,4,4,2,4,4,3,2,4,4,4,3,4,4,4,4,4,3,2,2,3,3,3,3,5,3,3,4,2,1,3,4,3,4,4,2,2,4,3,2,3,3,4,4,1,3,4,5,2,3,11,7,8,8,9,8,9,8,5,5,4,2,5,3,5,4,3,8,3,7,6,1,7,4,5,5
68256,2020-12-11T23:24:26Z,R_1BSoqqiTXdNpCJE,4,1,4,2,2,4,2,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,4,5,5,3,5,5,1,1,3,3,2,2,3,3,4,4,3,3,4,2,5,5,5,5,5,5,5,5,11,7,7,7,7,6,12,6,6,6,7,7,4,3,7,7,8,8,4,5,5,7,8,4,3,3
70732,2021-01-25T13:49:38Z,R_1Nk3sUCK7PwGAu0,1,3,2,1,3,4,1,3,2,1,3,4,4,5,3,4,3,3,4,5,2,3,3,4,4,3,3,3,2,4,3,3,5,5,2,4,4,4,2,2,4,4,3,4,4,5,2,4,3,3,2,4,2,4,4,3,2,3,2,4,3,2,2,2,4,4,4,11,6,9,6,8,7,10,6,5,7,6,2,1,8,2,6,5,8,7,5,6,5,7,5,4,5
71553,2021-01-26T05:18:01Z,R_3hftyMkeGLeazVg,1,2,2,2,1,2,2,1,3,4,3,3,4,3,4,3,4,4,3,4,5,4,4,4,3,4,3,3,5,4,2,2,3,4,3,3,4,3,4,4,4,3,4,4,3,3,5,4,3,4,4,5,5,4,4,3,4,5,4,4,4,3,4,5,5,4,5,7,8,7,7,8,6,7,6,5,7,6,3,5,8,6,3,4,8,2,5,6,4,4,5,6,5
70445,2021-01-28T13:25:27Z,R_27kdhnUws28gc1X,3,2,2,1,3,4,3,2,2,2,2,2,3,2,3,2,1,2,4,4,2,4,2,3,4,2,4,4,4,2,3,4,4,5,2,1,2,4,2,4,5,5,2,5,4,2,1,2,4,4,2,4,2,4,4,2,1,3,2,4,4,1,2,2,5,4,1,11,7,10,7,11,7,11,7,5,7,5,2,1,4,2,6,5,8,7,7,6,2,8,3,6,5
71175,2021-01-31T16:48:00Z,R_wKU0oRCvLPShnGN,2,3,2,2,2,4,2,2,2,3,4,5,5,4,2,4,5,4,1,4,4,4,2,4,4,5,2,2,4,5,5,2,2,4,1,4,4,2,5,2,2,4,4,4,5,5,2,4,4,2,2,2,1,2,4,1,1,3,4,4,4,2,2,5,5,4,2,8,8,7,7,10,10,7,6,2,2,4,8,1,2,2,6,7,8,1,3,1,7,8,4,5,5
70183,2021-02-10T08:49:52Z,R_2ldovrqtUGcK1R7,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,4,2,3,3,2,2,3,2,3,4,4,3,3,4,4,2,3,3,5,1,2,4,2,2,3,3,4,4,4,4,4,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,4,3,2,2,10,9,9,9,9,9,9,9,5,7,7,4,4,3,5,4,4,4,6,6,3,4,4,5,4,2
70362,2021-02-11T07:48:25Z,R_2ZZwhaPhCvjxfsc,4,2,2,2,3,4,3,3,2,3,4,3,3,3,4,3,2,3,5,3,2,3,3,3,3,4,4,3,3,2,3,3,4,5,1,3,3,4,3,3,3,4,3,3,3,3,1,1,2,3,3,3,3,4,3,2,3,2,4,4,4,4,4,2,5,5,3,9,9,9,8,9,9,10,9,8,4,6,6,1,8,2,6,7,8,1,8,8,1,7,7,8,4
70214,2021-02-04T14:07:37Z,R_1rApX6Z5d96uuop,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,3,2,3,2,5,4,4,4,3,3,4,3,2,2,2,2,2,4,4,4,5,3,2,1,3,3,3,4,5,2,4,4,3,2,4,3,4,2,3,2,1,4,2,2,2,2,4,4,1,4,3,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,5,2,3,2,5,6,2,6,5,8,7,8,6,5,7,8,6,5
71235,2021-02-26T20:03:56Z,R_RWZNPiBXvNfgVFf,3,3,2,2,2,4,3,3,3,2,2,2,3,3,4,3,2,4,4,4,3,4,4,4,3,4,4,4,2,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,2,3,4,3,3,3,4,2,3,3,2,3,3,2,4,3,3,3,3,4,3,3,9,7,9,9,10,8,10,8,7,7,1,2,1,8,1,6,5,8,7,7,6,5,7,5,6,5
71748,2021-02-27T11:38:38Z,R_spYE1rbHD2bfIzf,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,6,10,7,10,7,11,8,8,2,7,8,7,1,6,6,8,2,5,3,2,8,5,3,5,6
70468,2021-03-01T18:24:22Z,R_2CHfrcQNRB97zDI,2,2,2,3,3,2,1,2,3,4,3,2,3,3,3,4,4,4,5,4,3,4,2,2,5,4,5,2,1,4,2,2,4,2,3,1,2,3,5,4,4,5,5,5,5,5,5,4,3,3,3,4,5,3,4,4,4,4,4,4,4,4,1,1,1,1,1,7,10,8,8,9,7,10,10,2,7,5,7,8,5,7,6,6,8,4,3,7,7,7,6,4,7
71087,2021-03-11T21:48:23Z,R_2rvEFVGzdHnjfgF,3,2,2,1,2,2,3,1,2,3,3,3,3,3,3,2,2,5,2,3,3,3,3,4,4,2,4,4,3,1,4,5,5,5,3,4,2,4,3,4,3,3,1,4,2,4,3,2,3,4,2,3,2,2,4,4,2,3,1,4,2,4,2,2,3,4,3,8,10,7,10,8,10,9,6,5,7,6,5,6,2,5,6,4,8,2,4,5,8,1,3,7,1
70384,2021-03-18T10:46:25Z,R_3NULUuOccmNxqd2,3,2,3,2,3,4,1,1,2,2,2,1,3,5,3,1,1,3,2,2,4,3,2,4,3,3,2,2,3,2,4,4,4,5,5,5,3,3,4,5,2,5,2,3,4,2,1,3,2,2,3,3,3,4,3,2,2,3,5,4,4,1,4,4,4,1,3,10,7,7,7,11,7,11,7,5,2,5,2,1,8,1,6,5,8,8,7,6,5,7,5,7,5
71083,2021-03-18T17:16:03Z,R_3nqNFAKv6BycFIh,4,4,2,1,3,4,2,2,2,2,3,4,2,3,3,4,5,3,2,1,4,4,2,2,2,3,3,3,4,4,2,4,2,2,3,3,1,3,4,3,2,4,4,3,4,2,2,1,3,2,3,4,2,2,1,3,2,2,4,4,3,2,3,2,3,5,2,9,8,10,9,8,8,9,9,2,7,6,8,2,6,5,8,4,5,7,2,5,6,8,3,7,4
71056,2021-03-19T16:26:07Z,R_2Ec8uwoGoYJ1OsO,2,2,2,3,3,3,2,3,3,3,3,4,4,3,3,1,1,5,5,5,2,5,3,5,3,3,3,4,5,3,3,4,3,3,2,4,4,3,4,3,3,4,3,3,5,1,2,1,2,3,3,3,2,3,3,1,5,3,2,5,5,3,3,1,5,1,1,12,6,9,9,6,9,9,6,5,6,3,7,7,6,5,6,5,6,3,3,3,5,7,3,3,8
70543,2021-03-20T23:07:03Z,R_dbNrthF6pksS8Hn,1,4,1,1,2,4,2,1,2,3,3,3,3,3,4,2,2,2,2,4,1,1,1,4,2,4,4,4,4,4,3,3,3,3,3,3,3,2,5,2,2,2,4,4,2,3,1,2,2,3,3,3,3,2,3,3,2,1,4,4,3,2,2,5,5,5,1,9,8,10,8,10,9,10,8,1,7,6,2,1,8,1,6,5,8,5,4,6,5,7,5,6,5
71550,2021-03-26T05:27:55Z,R_3LXqM8krZ2yk6m9,3,2,3,3,2,2,3,3,4,4,3,4,4,3,2,3,4,3,4,2,3,3,2,4,4,3,2,3,3,2,3,4,4,5,4,4,4,3,5,2,3,3,2,4,4,2,1,4,2,4,3,4,3,4,3,4,3,4,5,4,4,3,2,4,3,3,2,8,8,9,8,10,8,9,7,4,4,4,2,2,3,3,4,4,2,2,5,3,3,4,3,3,3
71218,2021-03-29T12:07:15Z,R_dgttHUupaupJCa5,2,2,3,2,3,3,2,3,3,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,4,3,2,3,2,3,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,9,9,9,9,9,9,9,9,5,4,4,4,3,5,4,3,4,3,4,5,4,4,4,5,4,5
71039,2021-03-29T15:18:46Z,R_216Ydi5LX18E1Fi,3,4,3,2,2,4,3,2,3,3,5,2,4,4,3,2,3,4,1,4,3,3,4,4,4,3,4,3,3,4,4,3,3,4,5,3,2,2,3,3,4,4,3,5,5,3,2,5,3,3,4,4,2,2,4,4,4,2,3,2,3,3,4,4,3,4,4,8,10,9,10,10,12,7,8,3,2,6,2,5,3,7,3,2,5,7,1,7,7,2,6,7,4
70331,2021-04-01T01:50:50Z,R_3kAR5pSIWbfbYyd,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,6,9,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
70772,2021-04-07T12:52:54Z,R_C1gIZIkywGYZwm5,1,1,1,1,1,4,1,1,1,3,3,3,3,3,3,1,1,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,4,3,3,3,2,5,4,3,9,7,8,6,9,7,12,7,3,3,4,6,4,3,4,8,8,6,1,1,3,5,2,7,4,2
71005,2021-04-10T16:17:06Z,R_3meLKe1zi2JMpgN,3,3,1,1,4,4,3,1,2,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,5,7,6,2,5,3,5,7,8,8,7,4,2,6,7,4,3,1
70762,2021-04-13T17:37:41Z,R_3m1V009ZUZcW6Ou,4,3,2,1,3,4,4,2,2,3,2,1,3,4,4,1,1,1,2,5,2,3,5,4,4,2,4,4,3,1,3,4,4,5,1,1,4,3,2,1,4,2,1,5,4,2,4,4,5,4,2,4,4,4,5,1,4,5,1,4,5,3,1,1,4,5,2,10,8,8,8,10,8,10,8,8,7,5,4,2,8,8,2,8,7,5,3,7,4,4,6,1,4
70512,2021-04-14T08:55:42Z,R_1CKPNaHiTLiFOb9,2,2,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,2,2,2,3,3,4,3,2,4,3,3,3,3,2,4,4,2,3,4,3,4,4,3,3,3,4,2,2,2,4,3,3,3,3,3,3,2,4,3,2,2,3,3,3,4,2,3,2,3,2,9,9,9,9,9,9,9,9,5,5,3,4,4,5,4,4,3,4,4,5,5,3,6,5,4,4
70548,2021-04-14T09:33:49Z,R_2PA3GzzbC9XjkYF,2,2,2,3,2,3,2,3,3,3,2,3,4,3,3,2,2,2,2,2,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,4,4,3,2,2,2,3,4,3,3,3,3,2,4,4,4,3,3,2,3,4,8,9,8,9,8,8,9,9,7,3,6,3,5,6,8,4,7,5,6,4,7,4,4,7,6,6
70949,2021-04-16T20:52:43Z,R_1eqJNaggRJEJraL,2,2,1,1,1,2,2,1,3,5,4,5,4,3,4,4,5,3,4,4,4,4,4,5,4,5,4,5,4,5,4,4,5,4,4,5,4,4,4,4,4,3,2,2,2,3,3,3,4,3,5,4,4,4,3,2,3,3,4,4,4,5,4,4,3,4,4,7,8,6,7,8,7,6,7,5,7,5,7,4,8,5,3,2,5,3,2,6,5,7,6,4,4
71137,2021-04-18T12:48:45Z,R_yrUzeRPjzNXl94J,3,2,4,1,4,4,4,1,1,2,1,3,3,3,4,2,2,3,2,4,2,5,4,4,1,1,5,2,1,1,5,5,5,5,3,1,1,2,1,1,4,5,2,5,5,1,1,4,4,3,1,4,3,4,5,2,3,1,1,4,5,1,1,2,5,5,3,8,9,8,10,10,9,12,8,5,7,6,2,3,8,1,6,5,8,8,4,6,5,7,3,4,5
70399,2021-04-18T20:20:39Z,R_3fISg0L2YSVsZ7x,2,2,2,2,2,1,3,2,2,3,2,2,2,2,3,1,2,2,4,4,2,4,1,4,4,4,2,2,2,1,4,4,4,5,2,4,2,4,4,2,2,5,2,2,2,2,1,2,2,2,2,3,2,2,4,3,3,3,2,3,4,2,2,4,5,4,2,10,10,11,9,9,9,9,9,7,2,8,5,4,3,8,7,4,8,6,3,8,7,5,4,6,4
71133,2021-04-19T23:13:40Z,R_2VdUkzg9txGfXrC,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,4,3,2,3,4,3,3,4,4,3,4,3,2,3,3,4,4,3,4,4,3,3,2,2,3,4,4,4,3,3,2,2,3,4,4,4,5,4,3,3,2,3,3,4,3,3,9,9,9,9,9,9,9,9,6,7,3,2,7,1,5,3,3,4,5,5,6,4,8,6,7,2
70830,2021-04-21T02:26:39Z,R_3O39ySjIergUmbb,3,1,3,3,2,2,3,1,2,4,4,4,3,4,4,2,4,3,2,3,2,2,3,4,2,3,4,4,4,4,3,4,4,3,4,3,4,2,2,3,3,4,2,2,3,3,4,4,4,3,3,5,3,2,3,2,2,4,3,2,4,3,2,4,4,3,2,11,10,11,11,11,11,9,11,5,8,1,3,1,8,6,6,5,8,4,4,4,4,8,5,2,3
70479,2021-04-23T13:14:05Z,R_3elPykOa8CxRx3b,1,3,1,1,4,4,1,2,2,5,3,2,2,4,3,1,3,4,2,5,3,3,4,5,2,1,4,5,2,3,3,5,5,5,4,1,3,4,2,3,5,5,1,5,4,3,2,2,5,1,2,2,1,4,5,1,1,4,1,5,5,2,5,1,5,5,4,11,7,9,6,11,6,10,6,5,7,2,3,2,3,7,1,7,1,4,5,4,4,8,3,3,6
71096,2021-04-25T15:40:19Z,R_XZmjMdYDynfrmVj,3,3,3,1,3,4,4,2,2,2,2,2,2,2,2,4,2,3,3,4,2,4,5,2,2,2,4,4,3,2,4,5,5,5,4,1,4,2,2,3,3,3,3,3,3,3,3,2,5,2,2,2,3,3,3,5,2,5,1,2,4,2,2,2,4,3,2,11,7,11,7,11,7,11,7,5,4,3,4,6,2,5,4,6,8,6,5,7,6,3,3,6,5
71781,2021-04-25T22:57:00Z,R_3neoe4vLugQmafD,2,2,2,2,2,2,2,2,2,5,4,2,5,5,4,4,2,4,4,4,1,3,4,4,2,2,2,4,4,2,3,4,4,5,2,3,5,2,2,2,3,5,2,4,5,5,2,3,4,3,4,5,2,4,3,4,2,2,3,2,4,1,2,2,5,5,2,11,7,10,8,10,9,10,8,5,7,5,2,1,4,1,4,7,8,2,8,6,2,7,2,5,5
70273,2021-04-26T22:08:12Z,R_3Kpz6rBMh2zQWJj,2,3,2,3,2,4,2,3,4,5,5,5,5,5,1,5,5,5,5,5,1,3,3,2,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,4,4,12,12,12,6,12,6,12,6,5,2,3,2,1,8,6,6,7,8,2,8,6,2,7,6,3,5
70515,2021-04-27T09:10:09Z,R_25sbmBquhFWCmlE,2,3,3,3,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,5,5,4,5,5,4,4,5,5,8,8,8,8,8,8,10,10,6,3,3,6,6,6,6,6,6,3,6,6,6,6,6,6,6,6
70206,2021-04-27T21:05:16Z,R_3EyetsmrfwtjOoL,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,1,2,4,2,4,4,5,5,2,4,2,5,5,5,1,1,4,4,4,4,4,4,4,4,4,4,1,1,5,1,4,5,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,11,11,11,11,11,11,11,11,3,4,4,8,6,5,3,7,7,6,5,4,4,2,3,1,6,1
71076,2021-04-27T22:31:05Z,R_22QEm2tqxtZ5HKe,2,1,1,2,2,2,1,1,1,5,4,4,5,4,3,4,4,4,4,4,5,5,4,5,4,4,3,4,5,4,4,4,5,4,4,4,4,5,4,4,3,4,4,4,5,4,4,5,4,4,4,4,4,4,5,5,4,4,4,4,4,3,5,5,4,5,5,7,8,8,8,7,8,7,7,2,4,4,3,5,6,7,8,6,7,6,6,8,3,4,4,4,7
71062,2021-04-28T17:57:23Z,R_RKu6oBDirZzffGN,3,2,2,1,4,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,4,3,4,2,3,1,3,4,3,3,3,3,3,3,3,4,3,9,9,9,10,8,9,9,9,5,5,3,2,1,4,3,2,4,8,3,1,1,5,7,8,5,4
71037,2021-04-30T11:09:44Z,R_2CCGL56TaZofTZJ,2,3,2,2,3,4,1,2,3,3,2,4,4,4,4,2,3,2,3,4,3,2,4,2,3,3,2,3,4,3,2,4,3,3,4,2,3,4,5,2,3,4,3,2,3,3,3,2,2,3,4,4,2,3,3,3,2,3,3,3,5,3,2,2,3,3,3,11,8,11,8,11,6,10,7,6,5,7,7,3,4,7,3,6,4,3,2,8,8,2,8,1,3
70794,2021-04-30T12:05:46Z,R_BQl7RvrwJ622Jhf,2,2,3,3,3,4,2,2,2,2,2,3,4,5,4,2,4,4,2,5,2,4,1,4,4,4,4,2,5,1,3,5,4,5,4,2,5,4,3,2,3,4,2,4,2,4,1,4,4,2,2,4,2,1,4,2,1,3,3,4,4,1,2,3,5,4,2,11,7,10,9,10,9,11,8,5,7,6,2,1,8,2,6,5,8,7,5,6,5,7,5,6,5
71761,2021-04-30T14:08:25Z,R_1C2CiRijscWWqAd,3,3,2,1,2,4,3,3,2,2,3,3,3,3,4,4,4,5,3,5,4,4,3,3,3,2,4,5,3,3,3,4,4,4,3,2,2,3,3,3,3,3,3,3,3,2,3,3,5,3,3,4,4,2,5,3,3,3,1,4,4,3,2,3,4,5,3,10,9,8,8,9,8,9,8,4,3,5,4,1,5,4,3,3,7,2,3,5,4,3,4,5,2
71079,2021-04-30T16:21:27Z,R_3s6TQVlw3Zn7bGA,3,3,3,3,4,4,3,3,3,5,4,4,3,5,5,4,3,5,3,4,4,3,3,3,1,3,4,3,3,4,4,5,4,3,3,3,3,3,4,2,3,4,5,3,4,3,3,4,4,4,5,5,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,11,10,10,11,11,12,12,12,6,5,4,4,5,7,6,5,5,5,7,6,8,4,4,7,7,8
71034,2021-04-30T23:55:17Z,R_2Pwnq1iZgvXyZrL,2,2,1,2,3,4,2,3,2,2,1,2,4,4,2,2,1,3,4,3,2,4,2,4,4,3,4,1,3,2,5,4,4,3,2,3,2,4,2,5,4,4,3,4,3,1,1,3,2,3,2,3,2,2,4,4,2,4,4,4,4,1,5,2,5,1,2,12,8,9,6,10,8,11,7,4,2,7,2,5,4,1,6,4,8,4,1,6,2,7,8,5,5
72065,2021-10-13T17:05:21Z,R_3Pu8dKLGfFop9Wm,3,4,4,1,3,4,3,2,2,1,1,2,3,1,2,2,1,4,3,5,2,4,3,4,4,2,5,5,1,2,4,5,5,5,2,1,4,1,3,1,4,5,3,5,5,1,3,1,5,5,2,3,1,4,5,1,4,2,1,5,5,1,5,1,5,1,3,11,7,NA,8,11,7,12,8,7,3,6,7,6,1,1,6,5,7,1,6,3,5,8,3,7,8
73038,2021-10-22T19:10:18Z,R_27wozYt7yxEoxXM,2,3,3,4,3,3,3,2,2,2,2,3,5,2,3,5,3,2,4,2,5,4,2,5,4,4,4,4,3,2,1,3,3,3,5,3,3,3,3,5,1,5,2,5,5,1,1,4,3,3,3,4,2,5,5,3,3,3,3,2,2,2,2,5,1,1,1,9,10,12,12,9,9,9,9,7,4,8,5,3,1,8,1,4,8,5,2,8,7,4,6,6,3
74468,2021-10-23T11:25:54Z,R_3Kq1QVqcH6ioRli,3,2,3,2,3,4,3,2,2,2,2,2,2,2,4,3,3,3,4,4,3,4,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,2,4,3,3,10,9,9,9,9,9,9,9,7,7,4,3,8,2,1,1,7,7,2,6,6,5,8,5,4,5
72087,2021-10-24T14:33:46Z,R_3oEMa0QU8OiV5ly,4,2,1,1,2,4,2,1,1,5,5,5,5,5,5,3,3,3,4,5,4,5,5,5,3,3,3,5,4,4,2,4,4,4,2,4,4,3,3,3,3,3,3,4,3,3,1,5,5,2,2,5,5,2,5,1,1,3,1,5,5,1,1,4,5,5,4,10,8,8,8,8,8,11,7,4,5,3,3,1,8,5,1,7,7,3,4,6,2,8,7,7,5
