participant_id,semester_phase,participant_id_dataset,semester_id,date,year,academic_year,semester,first_day_of_the_semester,dataset_of_origin,source,grit_overall,grit_interest,grit_effort,matrices_hit_rate,ucmrt_hit_rate,sandia_matrices_hit_rate,neuroticism_score,extraversion_score,conscientiousness_score,openness_score,agreeableness_score,adhd_clinical,adhd_total,growth_mindset_score
sep_3_1002,end,r_robcugchs72t1ux,spring_2021,2021-04-30T15:07:21Z,2021,2020_2021,spring,1_19_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.125,3.5,2.75,0.777777778,0.666666667,0.888888889,2.9,3.3,3.9,3,3.8,no,3,5.125
sep_3_1003,end,r_7p2hob5tth1hdsh,spring_2021,2021-04-30T17:52:14Z,2021,2020_2021,spring,1_19_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.75,2,3.5,0.222222222,0.222222222,0.222222222,2.6,4.1,3.4,4.8,3.5,yes,5,5.875
sep_3_1004,end,r_1qahp42cr7pkwr6,spring_2021,2021-04-30T20:42:10Z,2021,2020_2021,spring,1_19_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.875,2.25,3.5,0.166666667,0.111111111,0.222222222,2.9,3,3.7,3.1,3.8,no,3,5.75
sep_3_1005,end,r_1oulj300ioxgueg,spring_2021,2021-04-30T23:19:44Z,2021,2020_2021,spring,1_19_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.125,2.75,3.5,0.666666667,0.777777778,0.555555556,2.3,3.1,3.6,3.3,4.3,yes,5,4.875
sep_3_1006,end,r_5jb7vnoa3dfbhxv,spring_2021,2021-04-30T23:47:09Z,2021,2020_2021,spring,1_19_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.75,2.5,3,0.5,0.666666667,0.333333333,2.8,3.6,3.9,3.8,3.7,no,1,5.625
sep_3_1057,end,r_1otxxtsdnovqmba,fall_2021,2021-11-22T15:48:21Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.375,2,2.75,0.444444444,0.555555556,0.333333333,2.4,3.7,3.6,2.5,3.8,no,3,4.125
sep_3_1058,end,r_31bc4wvrxy6lj87,fall_2021,2021-11-22T16:41:35Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.125,1.75,2.5,0.5,0.444444444,0.555555556,2.6,4.3,3,3,3.1,yes,4,5
sep_3_1059,end,r_ut469av7emiqfsl,fall_2021,2021-11-23T11:57:45Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.75,2.5,3,0.666666667,0.888888889,0.444444444,4.1,3.4,3.3,3.8,4.2,no,3,5.125
sep_3_1061,end,r_3cjust2bgv4ag2e,fall_2021,2021-11-25T18:26:22Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.375,3.25,3.5,0.5,0.555555556,0.444444444,2.5,4,4,4.4,4.6,no,1,5.5
sep_3_1062,end,r_12eqkidky9wia2j,fall_2021,2021-11-27T13:32:51Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.375,3.25,3.5,0.111111111,0.111111111,0.111111111,2.5,3.9,4.2,4,3.7,no,1,6.875
sep_3_1063,end,r_3emfabgesg77cti,fall_2021,2021-11-27T17:22:28Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.75,2.25,3.25,0.5,0.333333333,0.666666667,2.3,3.4,4.6,4,4.3,no,2,5.875
sep_3_1064,end,r_xnn7tjlouylid45,fall_2021,2021-11-27T17:54:48Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,1.75,1.75,1.75,0.611111111,0.666666667,0.555555556,1.9,3.8,3.1,4.1,3.5,no,3,5.5
sep_3_1065,end,r_2ru84wfbovihraf,fall_2021,2021-11-27T20:46:39Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.625,3,2.25,0.611111111,0.666666667,0.555555556,3.5,1.9,2.5,3.6,3.6,yes,4,5.5
sep_3_1066,end,r_2rtoplv4elunosr,fall_2021,2021-11-28T00:56:17Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.75,2.75,2.75,0.666666667,0.666666667,0.666666667,2.6,3.4,3.3,3.1,3.5,yes,5,4.625
sep_3_1068,end,r_1ht16nljtnyrdu4,fall_2021,2021-11-29T13:36:58Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.25,3,3.5,0.5,0.555555556,0.444444444,3,2.9,3.2,2.9,3.9,yes,4,5.375
sep_3_1070,end,r_3lk1rr5r9cvqmcm,fall_2021,2021-11-29T18:52:49Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.25,3.5,3,0.388888889,0.222222222,0.555555556,3.1,3.7,3.9,4.1,4.1,no,1,5.375
sep_3_1072,end,r_3lzeaji8fdhk4eh,fall_2021,2021-12-01T12:27:37Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.5,2.25,2.75,0.5,0.666666667,0.333333333,2.9,4.7,3.4,4.2,3.3,yes,4,6.375
sep_3_1073,end,r_1krhdduysjcmy7p,fall_2021,2021-12-01T19:21:52Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.375,2.25,2.5,0.333333333,0.222222222,0.444444444,3.1,3.7,3.8,4.5,3.8,yes,4,6.125
sep_3_1074,end,r_3lytx1jilxyxp0k,fall_2021,2021-12-02T14:33:35Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.875,3.25,2.5,0.777777778,0.888888889,0.666666667,3.9,3.4,3.6,3.8,3.7,yes,4,5
sep_3_1075,end,r_qjcladbwetpzhol,fall_2021,2021-12-02T21:27:41Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.625,2.75,2.5,0.277777778,0.444444444,0.111111111,2.2,3.6,3.3,4.1,3.8,no,3,4.375
sep_3_1077,end,r_28i0mk61v8hrvwp,fall_2021,2021-12-03T14:14:41Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.875,2.75,3,0.611111111,0.666666667,0.555555556,3.9,2.9,3.8,4.3,3.4,no,1,6.375
sep_3_1078,end,r_shlfwubnzevrnxr,fall_2021,2021-12-03T14:29:39Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.875,2.25,3.5,0.555555556,0.666666667,0.444444444,4.4,4.3,3.2,4,3.5,yes,6,3.875
sep_3_1079,end,r_9kzdn5yhhglkpdz,fall_2021,2021-12-03T18:17:21Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.25,2.75,3.75,0.444444444,0.444444444,0.444444444,2.3,3.8,3.8,4,4,yes,4,6
sep_3_1080,end,r_ct6wolqoe7ddr4r,fall_2021,2021-12-04T08:57:18Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.875,2.75,3,0.333333333,0.222222222,0.444444444,2.9,4.2,3.9,3.1,3.8,yes,5,4.375
sep_3_1083,end,r_abx8hr8nbwqw3ap,fall_2021,2021-12-04T23:03:57Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.125,3.25,3,0.5,0.666666667,0.333333333,2.4,4.3,4.2,2.1,4,no,1,6
sep_3_1084,end,r_2bj0wvapum6xvcd,fall_2021,2021-12-05T13:53:21Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.625,2.5,2.75,0.666666667,0.666666667,0.666666667,2.4,2.4,3,4.5,4.2,no,2,7
sep_3_1085,end,r_297jadcf5irlsz2,fall_2021,2021-12-05T14:11:44Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.625,1.25,4,0.333333333,0.333333333,0.333333333,1.9,3.5,4.2,3.8,3.3,no,2,4.75
sep_3_1086,end,r_215l89p0u6bwovo,fall_2021,2021-12-05T14:11:52Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.375,3.25,1.5,0.777777778,0.888888889,0.666666667,3.5,1.6,2.1,4,4,yes,5,3
sep_3_1088,end,r_2rv1xrakiuhh5pi,fall_2021,2021-12-06T13:04:26Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2,2.5,1.5,0.333333333,0.444444444,0.222222222,2.9,3,2.8,2.5,3.6,yes,5,4.125
sep_3_1089,end,r_2xjnp783lhqfpxy,fall_2021,2021-12-06T13:30:37Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,3,3,3,0.666666667,0.888888889,0.444444444,2.6,3.7,3.1,3.1,3.8,no,3,4.25
sep_3_1090,end,r_1du5rz4drazdeyz,fall_2021,2021-12-06T13:50:34Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.375,2.25,2.5,0.666666667,0.777777778,0.555555556,2.7,4.6,3.4,4.2,4.5,no,2,5.5
sep_3_1091,end,r_czepyxxkvechlnt,fall_2021,2021-12-06T15:23:33Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,3,3,3,0.555555556,0.666666667,0.444444444,1.7,3.2,4.2,3.8,4.5,no,3,5.375
sep_3_1092,end,r_3egp1aduel1ok5g,fall_2021,2021-12-06T16:55:10Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.25,2.5,2,0.777777778,0.888888889,0.666666667,3.1,4.3,2.8,4.5,3.2,yes,5,3.875
sep_3_1094,end,r_25uqo7inuih8y44,fall_2021,2021-12-07T12:09:07Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.75,2.5,3,0.5,0.444444444,0.555555556,3.4,3.7,2.6,4.2,3.2,yes,5,3.5
sep_3_1095,end,r_3rjv8vt1ur4njhv,fall_2021,2021-12-07T15:27:21Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,3,2.5,3.5,0.444444444,0.333333333,0.555555556,1.6,4.4,3.8,4.3,3.7,no,2,6.75
sep_3_1096,end,r_12xc0csgzaqxiai,fall_2021,2021-12-07T16:58:32Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,3,2.5,3.5,0.333333333,0.444444444,0.222222222,3.6,3.8,3,3.6,3.7,yes,5,4.625
sep_3_1097,end,r_6xrxkhmswx3gja5,fall_2021,2021-12-07T21:07:13Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.375,3.75,3,0.611111111,0.555555556,0.666666667,2.9,3.3,3.3,3.2,4.2,no,2,5.875
sep_3_1098,end,r_2r7kdlbfvihoxvt,fall_2021,2021-12-07T23:32:57Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.5,2.75,2.25,0.666666667,0.777777778,0.555555556,2.2,4.2,3.7,4,3.8,no,1,6.25
sep_3_1099,end,r_3fmghutz9mwlphg,fall_2021,2021-12-08T16:22:31Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.625,3,2.25,0.5,0.666666667,0.333333333,3.6,4.3,3.3,4.2,3.6,no,3,3.875
sep_3_1101,end,r_2qn5uhzcyjpnhj2,fall_2021,2021-12-08T23:17:57Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.875,2.5,3.25,0.555555556,0.555555556,0.555555556,2.4,3.7,4,3.6,4.6,no,1,4.25
sep_3_1102,end,r_1cxtevhtr2upjub,fall_2021,2021-12-09T13:42:00Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.375,2,2.75,0.444444444,0.444444444,0.444444444,2.8,4.2,3.4,3.8,4.3,no,3,5
sep_3_1103,end,r_3m2bfzpzakfrggi,fall_2021,2021-12-09T16:11:46Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.125,3.5,2.75,0.722222222,0.777777778,0.666666667,2.2,1.8,4.1,3.2,4,no,1,5.375
sep_3_1104,end,r_2bzutopxclyyvjh,fall_2021,2021-12-09T16:49:35Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.25,2.5,2,0.555555556,0.666666667,0.444444444,4.5,2.5,2.7,4,2.8,no,2,4.625
sep_3_1106,end,r_a4fwzricmen6zcn,fall_2021,2021-12-10T12:53:15Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.75,3,2.5,0.444444444,0.444444444,0.444444444,2.9,3.7,2.8,4.2,3.4,yes,6,4
sep_3_1108,end,r_2sxazjgrder3bqu,fall_2021,2021-12-11T13:54:29Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.625,2.5,2.75,0.777777778,0.777777778,0.777777778,4.3,3.5,4.2,4.6,4.5,no,1,5.25
sep_3_1109,end,r_1hl0mfofrsbnt1o,fall_2021,2021-12-11T13:55:48Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,3,2.25,3.75,0.333333333,0,0.666666667,2.3,3.5,3.5,3.5,3.7,no,3,6.875
sep_3_1110,end,r_2wu5fpdkvxelhkc,fall_2021,2021-12-11T19:24:47Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.875,3,2.75,0.555555556,0.777777778,0.333333333,2.7,3.7,3.4,3.6,4.1,no,0,5
sep_3_1111,end,r_3isdqggrgd09mnu,fall_2021,2021-12-11T21:34:43Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.875,3,2.75,0.555555556,0.666666667,0.444444444,2.7,3.5,3.5,3.1,4,no,0,5
sep_3_1112,end,r_3kpl89m3kudgbln,fall_2021,2021-12-12T18:00:13Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,3,2.75,3.25,0.944444444,0.888888889,1,1.3,2.4,3.3,4,3.7,no,3,6.5
sep_3_1113,end,r_3rg5gueqmepkxpk,fall_2021,2021-12-12T18:58:46Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.125,1.75,2.5,0.666666667,0.666666667,0.666666667,3.4,2.3,2.1,3.2,2.9,no,3,5.375
sep_3_1114,end,r_1m0m33k0ixnsj7e,fall_2021,2021-12-12T22:29:15Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.375,3,1.75,0.777777778,1,0.555555556,2.6,1.9,2.6,4,3.2,no,2,2.5
sep_3_1115,end,r_2ucohmowwzql9n7,fall_2021,2021-12-13T00:03:04Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.25,3.25,3.25,0.611111111,0.666666667,0.555555556,2.1,4,2.7,3.6,4.1,yes,5,6.375
sep_3_1116,end,r_sm4oqrnwtqtkxg5,fall_2021,2021-12-13T12:11:54Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.375,3.25,3.5,0.333333333,0.333333333,0.333333333,1.5,3.9,4.1,3.2,4.4,no,3,4.75
sep_3_1117,end,r_1dlosuqlgwo1hot,fall_2021,2021-12-13T17:19:17Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.25,3,3.5,0.166666667,0.222222222,0.111111111,2.6,4.2,4,3.9,4.2,no,1,5
sep_3_1118,end,r_3gljvspclgwqerd,fall_2021,2021-12-13T21:41:15Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.875,2.75,3,1,1,1,2.7,3.5,3.3,3.5,3.9,no,3,5.375
sep_3_1119,end,r_3j05bncto3svi5k,fall_2021,2021-12-14T11:36:12Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.375,3,3.75,0.333333333,0.333333333,0.333333333,2.4,4,3.9,3.9,4.4,no,2,3.125
sep_3_1121,end,r_wtnxsb7thmls4zd,fall_2021,2021-12-16T00:17:15Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.625,3.5,3.75,0.777777778,1,0.555555556,3,3.8,3.9,4.1,3.3,no,0,6.375
sep_3_1122,end,r_2woaokkk2qklzfb,fall_2021,2021-12-17T16:10:50Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2,2.25,1.75,0.5,0.777777778,0.222222222,3.8,4.1,1.7,2.9,3.8,yes,5,5.5
sep_3_1171,end,r_rwaeioegtgn6lch,spring_2022,2022-04-09T12:11:13Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.25,2.5,2,0.5,0.555555556,0.444444444,4.7,1.7,3.1,3.3,3.5,yes,5,4.75
sep_3_1172,end,r_81gqvnqa9i0iz5v,spring_2022,2022-04-11T22:56:47Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2,2.5,1.5,0.722222222,0.666666667,0.777777778,3.7,3.7,2.6,2.6,3.5,yes,4,4.25
sep_3_1174,end,r_3jf1nye1mpvcsb9,spring_2022,2022-04-13T03:18:30Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.75,2.5,3,0.888888889,0.888888889,0.888888889,1.2,3.4,2.6,3.9,4.2,yes,5,7
sep_3_1175,end,r_2bbmzuvsv6hqn39,spring_2022,2022-04-15T16:21:27Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.5,1.75,3.25,0.611111111,0.555555556,0.666666667,4.1,2.4,3,3.7,3.7,yes,6,3.5
sep_3_1176,end,r_3ioqrfvua0rgi01,spring_2022,2022-04-17T22:40:00Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,3,2.75,3.25,0.5,0.666666667,0.333333333,2.9,2.7,3.8,4.2,4,yes,4,6.5
sep_3_1177,end,r_21u3gdjlomiznwv,spring_2022,2022-04-18T14:40:59Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,3,2.5,3.5,0.5,0.555555556,0.444444444,2.9,1.2,3.9,3.2,3.3,no,1,5.75
sep_3_1178,end,r_1ffewpgxl38ehq0,spring_2022,2022-04-18T18:48:01Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.75,2.75,2.75,0.555555556,0.555555556,0.555555556,2.6,3,4.1,3.1,3.6,no,2,5
sep_3_1179,end,r_302bu3vcidtfptm,spring_2022,2022-04-19T10:43:07Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.125,2.75,3.5,0.555555556,0.666666667,0.444444444,2.8,3,3.9,4,4,no,1,4.625
sep_3_1180,end,r_3hjd2b4hxzcphvz,spring_2022,2022-04-19T21:17:15Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.75,3,2.5,0.611111111,0.666666667,0.555555556,2.8,3.3,3.7,3.6,3.3,no,2,5.5
sep_3_1181,end,r_21buywvsn8jh6db,spring_2022,2022-04-25T19:41:50Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.75,2.75,2.75,0.166666667,0.222222222,0.111111111,2.8,3,3.3,2.5,3.1,no,2,4.75
sep_3_1182,end,r_pukn703cdiuqq2l,spring_2022,2022-04-25T22:35:08Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.375,2,2.75,0.5,0.666666667,0.333333333,3.6,4,2.9,3.5,3.9,yes,6,4.875
sep_3_1185,end,r_3nebcwkrunvobxf,spring_2022,2022-04-26T21:22:04Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.375,2,2.75,0.5,0.555555556,0.444444444,3.2,3.9,2.7,3.7,3.2,yes,5,5.625
sep_3_1186,end,r_2z89bdgoiisuubn,spring_2022,2022-04-27T15:03:08Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.5,2.5,2.5,0.944444444,1,0.888888889,2.9,2.9,3.3,4.1,3.9,yes,4,5.125
sep_3_1187,end,r_28on6jo6kp3d704,spring_2022,2022-04-28T00:06:34Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,1.75,2,1.5,0.944444444,0.888888889,1,3.8,2.8,1.7,4.1,4,no,3,2.375
sep_3_1188,end,r_2az7fxaeyvedxsa,spring_2022,2022-04-28T13:14:55Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.625,2.25,3,0.5,0.666666667,0.333333333,1.8,3.7,4.1,3.5,4,no,3,4.5
sep_3_1190,end,r_2yropvmryr00wyf,spring_2022,2022-04-28T19:54:25Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,3,2.75,3.25,0.444444444,0.444444444,0.444444444,3.4,4.3,4.1,3.6,3.8,no,2,5.25
sep_3_1191,end,r_2awqm7dqi9sipqs,spring_2022,2022-05-01T19:34:16Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.25,2.25,2.25,0.666666667,0.666666667,0.666666667,2.4,3.3,3.5,3.4,4.1,no,3,4.75
sep_3_1192,end,r_3ptdgmtbntkjbxz,spring_2022,2022-05-01T22:24:41Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.375,2,2.75,0.388888889,0.444444444,0.333333333,3.7,3.5,3.4,3,3.7,yes,6,4.75
sep_3_1193,end,r_1q2g9oox0xn6cuf,spring_2022,2022-05-01T22:42:00Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.125,3.25,3,0.888888889,0.777777778,1,1.8,3.3,3.6,3.4,4.2,no,3,5.75
sep_3_1195,end,r_2wh8dqbx4q02axx,spring_2022,2022-05-05T14:04:10Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.375,2.75,2,1,1,1,3.9,4,2.9,2.5,2.2,no,1,6.125
sep_3_1196,end,r_1od0qq990zyvuyr,spring_2022,2022-05-05T14:23:16Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.5,2.25,2.75,0.722222222,0.888888889,0.555555556,2.6,3.9,3.2,4,3.8,no,2,6
sep_3_1198,end,r_3evdpb7b3nxbg9y,spring_2022,2022-05-06T15:44:34Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2,1.75,2.25,0.555555556,0.666666667,0.444444444,2.8,3,3.4,4.1,3.9,no,2,5.25
sep_3_1199,end,r_2dxxzof8umd4vg3,spring_2022,2022-05-06T19:31:51Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,1.625,1,2.25,0.111111111,0.111111111,0.111111111,4.8,2.9,3.2,5,3.4,yes,5,5.5
sep_3_1225,end,r_2xznmnhhbaxi2nh,fall_2022,2022-11-23T22:39:12Z,2022,2022_2023,fall,9_7_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.75,2.25,3.25,0.611111111,0.777777778,0.444444444,1.6,4.6,2.2,3.7,3.4,no,3,6.75
sep_3_1226,end,r_1jz1klx2ytczdc4,fall_2022,2022-11-27T21:03:49Z,2022,2022_2023,fall,9_7_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,3,2,4,0.666666667,0.666666667,0.666666667,3.2,3,3.8,2.6,3.5,yes,5,6
sep_3_1228,end,r_2rwnlcclb56yyje,fall_2022,2022-11-30T22:44:40Z,2022,2022_2023,fall,9_7_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.875,2.5,3.25,0.888888889,0.888888889,0.888888889,4,2.5,3.7,4.3,3.4,yes,4,4.625
sep_3_1230,end,r_zav8ykvneobyru9,fall_2022,2022-12-01T16:07:47Z,2022,2022_2023,fall,9_7_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.5,1.75,3.25,0.777777778,0.777777778,0.777777778,3.1,3.3,2.9,3.7,3,no,2,3.25
sep_3_1231,end,r_26bsvslhq2cawvh,fall_2022,2022-12-01T16:26:18Z,2022,2022_2023,fall,9_7_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,3,3.25,2.75,0.333333333,0.444444444,0.222222222,1.9,2.5,3.4,3.3,3.9,yes,4,5.625
sep_3_1232,end,r_33e66t6bp4lpzge,fall_2022,2022-12-05T15:04:44Z,2022,2022_2023,fall,9_7_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.25,3.25,3.25,0.388888889,0.444444444,0.333333333,3,3.5,3.7,3.4,3.2,yes,4,6.625
sep_3_1233,end,r_1ls3tdsccxepnbh,fall_2022,2022-12-06T12:35:16Z,2022,2022_2023,fall,9_7_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.75,3.25,2.25,0.666666667,0.777777778,0.555555556,2.7,3.8,3,3,3,yes,5,3.375
sep_3_1234,end,r_z1has9lhufwg3vn,fall_2022,2022-12-08T14:20:40Z,2022,2022_2023,fall,9_7_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.125,2.75,3.5,0.277777778,0.222222222,0.333333333,1.7,3.3,3.7,2.9,4,no,3,5.5
sep_3_1235,end,r_084og9pbjzg3irp,fall_2022,2022-12-10T13:27:05Z,2022,2022_2023,fall,9_7_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.125,3,3.25,0.777777778,0.888888889,0.666666667,1.9,3.4,4.1,3.4,3.5,no,0,2
sep_3_1250,end,r_3ma6ivmccubofog,fall_2023,2023-11-21T15:16:34Z,2023,2023_2024,fall,9_6_2023,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.125,1.5,2.75,0.5,0.333333333,0.666666667,2.5,4.5,2.6,3.3,2.9,yes,4,4.75
sep_3_1251,end,r_2cdwgnac2jm9bdz,fall_2023,2023-11-23T19:35:56Z,2023,2023_2024,fall,9_6_2023,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.375,3,1.75,0.888888889,0.777777778,1,3.4,3.1,2.7,3.6,3.8,no,3,4.375
sep_3_1252,end,r_1imvnwyt9cadoyx,fall_2023,2023-11-27T12:07:56Z,2023,2023_2024,fall,9_6_2023,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.125,1.5,2.75,0.944444444,1,0.888888889,2.1,3.1,2.9,4,4.2,no,3,6.125
